route_name,dir_id,day_type_id,day_type_name,time_period_name,stop_name,average_ons,average_offs,average_flow,ObjectId
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Fairbanks Street,88,2,797,1646
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Fenway,151,34,2207,1647
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Fenwood Road,71,9,363,1648
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Gilman Square,9,317,584,1649
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Government Center,1913,10195,10148,1650
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Griggs Street,236,19,2088,1651
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Symphony,610,66,1326,1652
Green Line,EB,day_type_01,Weekday,EVENING,Magoun Square,1,84,190,1653
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Harvard Avenue,584,220,2456,1654
Green Line,EB,day_type_01,Weekday,NIGHT,Arlington,46,14,289,1655
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Brandon Hall,64,3,786,1656
Green Line,EB,day_type_01,Weekday,EVENING,Medford/Tufts,0,113,0,1657
Green Line,EB,day_type_01,Weekday,EVENING,Mission Park,14,1,45,1658
Green Line,EB,day_type_01,Weekday,EVENING,Museum of Fine Arts,38,3,225,1659
Green Line,EB,day_type_01,Weekday,EVENING,Newton Centre,37,3,260,1660
Green Line,EB,day_type_01,Weekday,EVENING,Newton Highlands,25,2,218,1661
Green Line,EB,day_type_01,Weekday,EVENING,Northeastern University,67,9,291,1662
Green Line,EB,day_type_01,Weekday,EVENING,North Station,121,1226,584,1663
Green Line,EB,day_type_01,Weekday,EVENING,Packard's Corner,63,13,524,1664
Green Line,EB,day_type_01,Weekday,EVENING,Park Street,1286,2038,4028,1665
Green Line,EB,day_type_01,Weekday,EVENING,Prudential,368,25,785,1666
Green Line,EB,day_type_01,Weekday,EVENING,Reservoir,28,19,314,1667
Green Line,EB,day_type_01,Weekday,EVENING,Riverside,142,0,142,1668
Green Line,EB,day_type_01,Weekday,EVENING,Riverway,16,1,30,1669
Green Line,EB,day_type_01,Weekday,EVENING,Saint Mary's Street,37,13,370,1670
Green Line,EB,day_type_01,Weekday,EVENING,Saint Paul Street,36,2,323,1671
Green Line,EB,day_type_01,Weekday,EVENING,Science Park/West End,40,55,579,1672
Green Line,EB,day_type_01,Weekday,EVENING,South Street,22,0,109,1673
Green Line,EB,day_type_01,Weekday,EVENING,Summit Avenue,23,3,167,1674
Green Line,EB,day_type_01,Weekday,EVENING,Sutherland Road,42,6,227,1675
Green Line,EB,day_type_01,Weekday,EVENING,Symphony,155,17,434,1676
Green Line,EB,day_type_01,Weekday,EVENING,Tappan Street,29,1,81,1677
Green Line,EB,day_type_01,Weekday,EVENING,Union Square,0,142,0,1678
Green Line,EB,day_type_01,Weekday,EVENING,Waban,10,1,171,1679
Green Line,EB,day_type_01,Weekday,PM_PEAK,Symphony,147,41,854,1680
Green Line,EB,day_type_01,Weekday,EVENING,Warren Street,40,11,307,1681
Green Line,EB,day_type_01,Weekday,EVENING,Washington Square,40,3,119,1682
Green Line,EB,day_type_01,Weekday,EVENING,Washington Street,62,17,279,1683
Green Line,EB,day_type_01,Weekday,EVENING,Woodland,17,1,161,1684
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Allston Street,7,2,57,1685
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Amory Street,15,2,138,1686
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Arlington,222,95,1970,1687
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Babcock Street,23,1,122,1688
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Back of the Hill,0,0,1,1689
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Ball Square,1,23,34,1690
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Beaconsfield,2,0,60,1691
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Blandford Street,7,2,168,1692
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Boston College,8,0,8,1693
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Boston University Central,10,2,149,1694
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Boston University East,9,2,160,1695
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Boylston,104,124,1977,1696
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Brandon Hall,1,0,26,1697
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Brigham Circle,21,0,26,1698
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Brookline Hills,2,1,64,1699
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Brookline Village,7,4,69,1700
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Chestnut Hill,9,0,53,1701
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Chestnut Hill Avenue,10,0,24,1702
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Chiswick Road,4,0,28,1703
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Cleveland Circle,3,0,3,1704
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Coolidge Corner,22,2,49,1705
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Copley,362,113,1807,1706
Green Line,EB,day_type_01,Weekday,LATE_EVENING,East Somerville,0,15,113,1707
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Tappan Street,135,1,447,1708
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Brigham Circle,112,3,453,1709
Green Line,EB,day_type_01,Weekday,NIGHT,Babcock Street,3,0,10,1710
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Hawes Street,45,7,1641,1711
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Brookline Hills,87,9,1495,1712
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Brookline Village,169,43,1627,1713
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Chestnut Hill,120,10,1264,1714
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Chestnut Hill Avenue,155,5,391,1715
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Chiswick Road,183,3,566,1716
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Cleveland Circle,105,0,105,1717
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Coolidge Corner,428,83,1239,1718
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Copley,3651,1865,16611,1719
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Dean Road,89,1,312,1720
Green Line,EB,day_type_03,Sunday,OFF_PEAK,East Somerville,7,82,702,1721
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Eliot,82,4,956,1722
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Englewood Avenue,123,1,225,1723
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Fairbanks Street,88,2,725,1724
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Fenway,134,41,1781,1725
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Fenwood Road,58,6,343,1726
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Gilman Square,8,212,495,1727
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Government Center,1265,7347,7909,1728
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Griggs Street,199,25,1649,1729
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Harvard Avenue,477,145,1999,1730
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Hawes Street,45,4,1490,1731
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Haymarket,457,2538,5829,1732
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Heath Street,55,0,55,1733
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Hynes Convention Center,5402,1572,12058,1734
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Kenmore,2931,707,8160,1735
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Kent Street,60,5,1440,1736
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Lechmere,31,341,1070,1737
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Longwood,80,21,1686,1738
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Longwood Medical Area,118,3,567,1739
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Magoun Square,3,143,358,1740
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Medford/Tufts,0,226,0,1741
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Union Square,0,298,0,1742
Green Line,EB,day_type_01,Weekday,PM_PEAK,Tappan Street,56,1,165,1743
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Eliot,2,0,30,1744
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Haymarket,670,3479,7343,1745
Green Line,EB,day_type_01,Weekday,NIGHT,Back of the Hill,0,0,0,1746
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Mission Park,95,2,292,1747
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Museum of Fine Arts,129,10,688,1748
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Newton Centre,128,13,1153,1749
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Newton Highlands,88,10,1040,1750
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Northeastern University,127,32,780,1751
Green Line,EB,day_type_03,Sunday,OFF_PEAK,North Station,413,4453,1786,1752
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Packard's Corner,231,56,2183,1753
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Park Street,4729,6594,13993,1754
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Prudential,1583,103,2807,1755
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Reservoir,117,37,1345,1756
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Riverside,788,0,788,1757
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Riverway,96,3,200,1758
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Saint Mary's Street,158,37,1609,1759
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Saint Paul Street,174,6,1409,1760
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Science Park/West End,59,460,1387,1761
Green Line,EB,day_type_03,Sunday,OFF_PEAK,South Street,96,0,240,1762
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Summit Avenue,125,13,898,1763
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Sutherland Road,203,3,766,1764
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Waban,51,8,883,1765
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Warren Street,216,16,1249,1766
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Washington Square,199,5,639,1767
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Washington Street,303,15,1051,1768
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Woodland,65,0,839,1769
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Allston Street,0,0,1,1770
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Amory Street,0,0,0,1771
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Arlington,12,56,247,1772
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Babcock Street,0,0,1,1773
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Back of the Hill,0,1,5,1774
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Ball Square,6,0,15,1775
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Beaconsfield,1,1,14,1776
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Blandford Street,0,0,2,1777
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Boston College,0,2,0,1778
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Boston University Central,0,0,0,1779
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Boston University East,0,0,1,1780
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Boylston,13,17,309,1781
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Brandon Hall,0,0,3,1782
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Brigham Circle,0,7,9,1783
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Brookline Hills,0,0,17,1784
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Brookline Village,9,1,18,1785
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Chestnut Hill,0,1,12,1786
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Chestnut Hill Avenue,1,1,2,1787
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Heath Street,54,0,54,1788
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Chiswick Road,0,0,1,1789
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Hynes Convention Center,6438,1605,14589,1790
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Cleveland Circle,0,0,0,1791
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Kenmore,3618,929,9700,1792
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Coolidge Corner,1,1,3,1793
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Kent Street,51,4,1593,1794
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Copley,17,68,187,1795
Green Line,EB,day_type_01,Weekday,NIGHT,Ball Square,0,6,7,1796
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Dean Road,0,0,1,1797
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,East Somerville,2,1,28,1798
Green Line,EB,day_type_01,Weekday,NIGHT,Beaconsfield,0,0,10,1799
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Lechmere,42,487,1461,1800
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Eliot,0,0,8,1801
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Englewood Avenue,2,0,5,1802
Green Line,EB,day_type_01,Weekday,NIGHT,Blandford Street,0,0,16,1803
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Longwood,83,23,2089,1804
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Englewood Avenue,0,0,1,1805
Green Line,EB,day_type_01,Weekday,PM_PEAK,Union Square,0,171,0,1806
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Fairbanks Street,0,0,3,1807
Green Line,EB,day_type_01,Weekday,PM_PEAK,Waban,31,2,374,1808
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Fenway,1,2,17,1809
Green Line,EB,day_type_01,Weekday,PM_PEAK,Warren Street,101,15,567,1810
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Fenwood Road,0,2,8,1811
Green Line,EB,day_type_01,Weekday,PM_PEAK,Washington Square,77,5,238,1812
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Gilman Square,11,0,28,1813
Green Line,EB,day_type_01,Weekday,PM_PEAK,Washington Street,104,22,480,1814
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Government Center,432,13,631,1815
Green Line,EB,day_type_01,Weekday,PM_PEAK,Woodland,46,0,342,1816
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Griggs Street,0,0,1,1817
Green Line,EB,day_type_01,Weekday,EVENING,Allston Street,45,15,338,1818
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Harvard Avenue,1,0,1,1819
Green Line,EB,day_type_01,Weekday,EVENING,Amory Street,79,10,672,1820
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Hawes Street,0,0,3,1821
Green Line,EB,day_type_01,Weekday,EVENING,Arlington,642,346,4984,1822
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Haymarket,128,7,222,1823
Green Line,EB,day_type_01,Weekday,EVENING,Babcock Street,67,13,588,1824
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Heath Street,0,5,0,1825
Green Line,EB,day_type_01,Weekday,EVENING,Back of the Hill,9,0,14,1826
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Hynes Convention Center,6,46,72,1827
Green Line,EB,day_type_01,Weekday,EVENING,Ball Square,1,78,112,1828
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Kenmore,2,30,28,1829
Green Line,EB,day_type_01,Weekday,EVENING,Beaconsfield,16,6,338,1830
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Kent Street,0,0,3,1831
Green Line,EB,day_type_01,Weekday,EVENING,Blandford Street,37,13,821,1832
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Lechmere,10,4,37,1833
Green Line,EB,day_type_01,Weekday,EVENING,Boston College,87,0,87,1834
Green Line,EB,day_type_01,Weekday,EVENING,Boston University Central,65,11,737,1835
Green Line,EB,day_type_01,Weekday,EVENING,Boston University East,56,11,786,1836
Green Line,EB,day_type_01,Weekday,EVENING,Boylston,245,533,4733,1837
Green Line,EB,day_type_01,Weekday,EVENING,Brandon Hall,12,1,146,1838
Green Line,EB,day_type_01,Weekday,EVENING,Brigham Circle,59,1,120,1839
Green Line,EB,day_type_01,Weekday,EVENING,Brookline Hills,22,4,361,1840
Green Line,EB,day_type_01,Weekday,EVENING,Brookline Village,38,20,384,1841
Green Line,EB,day_type_01,Weekday,EVENING,Chestnut Hill,32,2,300,1842
Green Line,EB,day_type_01,Weekday,EVENING,Chestnut Hill Avenue,48,4,155,1843
Green Line,EB,day_type_01,Weekday,EVENING,Chiswick Road,32,1,189,1844
Green Line,EB,day_type_01,Weekday,EVENING,Cleveland Circle,18,0,18,1845
Green Line,EB,day_type_01,Weekday,EVENING,Coolidge Corner,122,15,280,1846
Green Line,EB,day_type_01,Weekday,EVENING,Copley,911,437,4652,1847
Green Line,EB,day_type_01,Weekday,EVENING,Dean Road,15,1,52,1848
Green Line,EB,day_type_01,Weekday,EVENING,East Somerville,3,41,393,1849
Green Line,EB,day_type_01,Weekday,EVENING,Eliot,13,2,191,1850
Green Line,EB,day_type_01,Weekday,EVENING,Englewood Avenue,19,0,38,1851
Green Line,EB,day_type_01,Weekday,EVENING,Fairbanks Street,16,2,134,1852
Green Line,EB,day_type_01,Weekday,EVENING,Fenway,40,10,465,1853
Green Line,EB,day_type_01,Weekday,EVENING,Fenwood Road,15,2,60,1854
Green Line,EB,day_type_01,Weekday,EVENING,Gilman Square,8,136,268,1855
Green Line,EB,day_type_01,Weekday,EVENING,Government Center,316,2150,2245,1856
Green Line,EB,day_type_01,Weekday,EVENING,Griggs Street,30,8,361,1857
Green Line,EB,day_type_01,Weekday,EVENING,Harvard Avenue,138,49,459,1858
Green Line,EB,day_type_01,Weekday,EVENING,Hawes Street,10,2,343,1859
Green Line,EB,day_type_01,Weekday,EVENING,Haymarket,59,658,1669,1860
Green Line,EB,day_type_01,Weekday,EVENING,Heath Street,6,0,6,1861
Green Line,EB,day_type_01,Weekday,EVENING,Hynes Convention Center,1320,315,3318,1862
Green Line,EB,day_type_01,Weekday,LATE_EVENING,Fairbanks Street,1,0,25,1863
Green Line,EB,day_type_01,Weekday,NIGHT,Boston College,0,0,0,1864
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Longwood Medical Area,118,13,606,1865
Green Line,EB,day_type_01,Weekday,EVENING,Kenmore,850,266,2277,1866
Green Line,EB,day_type_01,Weekday,EVENING,Kent Street,14,2,334,1867
Green Line,EB,day_type_01,Weekday,EVENING,Lechmere,60,93,555,1868
Green Line,EB,day_type_01,Weekday,EVENING,Longwood,28,7,427,1869
Green Line,EB,day_type_01,Weekday,EVENING,Longwood Medical Area,62,4,186,1870
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Longwood,1,4,12,1871
Green Line,WB,day_type_01,Weekday,VERY_EARLY_MORNING,Longwood Medical Area,0,5,17,1872
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Magoun Square,3,179,410,1873
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Medford/Tufts,0,244,0,1874
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Mission Park,103,2,300,1875
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Museum of Fine Arts,124,10,718,1876
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Newton Centre,145,12,1508,1877
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Newton Highlands,123,10,1370,1878
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Northeastern University,120,27,812,1879
Green Line,EB,day_type_02,Saturday,OFF_PEAK,North Station,524,5393,2462,1880
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Packard's Corner,269,70,2658,1881
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Park Street,6369,7857,18429,1882
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Prudential,1992,112,3460,1883
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Reservoir,145,52,1719,1884
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Riverside,1084,0,1084,1885
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Riverway,96,5,201,1886
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Saint Mary's Street,178,50,1765,1887
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Saint Paul Street,180,7,1562,1888
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Science Park/West End,82,644,1915,1889
Green Line,EB,day_type_02,Saturday,OFF_PEAK,South Street,113,3,328,1890
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Summit Avenue,138,16,994,1891
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Sutherland Road,269,9,1008,1892
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Symphony,843,76,1575,1893
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Tappan Street,164,1,487,1894
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Union Square,0,452,0,1895
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Waban,51,5,1182,1896
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Warren Street,273,20,1591,1897
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Washington Square,233,9,711,1898
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Washington Street,348,13,1342,1899
Green Line,EB,day_type_02,Saturday,OFF_PEAK,Woodland,74,0,1132,1900
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Allston Street,257,13,1494,1901
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Amory Street,142,17,2462,1902
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Arlington,2231,1466,17349,1903
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Babcock Street,191,33,2339,1904
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Back of the Hill,53,0,108,1905
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Ball Square,2,135,225,1906
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Beaconsfield,90,13,1424,1907
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Blandford Street,59,33,2580,1908
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Boston College,146,0,146,1909
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Boston University Central,78,42,2485,1910
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Boston University East,68,18,2547,1911
Green Line,EB,day_type_03,Sunday,OFF_PEAK,Boylston,771,2330,15854,1912
Green Line,EB,day_type_01,Weekday,NIGHT,Boston University Central,1,0,13,1913
Green Line,EB,day_type_01,Weekday,NIGHT,Boston University East,0,0,14,1914
Green Line,EB,day_type_01,Weekday,NIGHT,Boylston,29,19,315,1915
Green Line,EB,day_type_01,Weekday,NIGHT,Brandon Hall,0,0,2,1916
Green Line,EB,day_type_01,Weekday,NIGHT,Brigham Circle,2,0,3,1917
Green Line,EB,day_type_01,Weekday,NIGHT,Brookline Hills,0,0,10,1918
Green Line,EB,day_type_01,Weekday,NIGHT,Brookline Village,0,0,10,1919
Green Line,EB,day_type_01,Weekday,NIGHT,Chestnut Hill,0,0,9,1920
Green Line,EB,day_type_01,Weekday,NIGHT,Chestnut Hill Avenue,0,0,1,1921
Green Line,EB,day_type_01,Weekday,NIGHT,Chiswick Road,0,0,1,1922
Green Line,EB,day_type_01,Weekday,NIGHT,Cleveland Circle,0,0,0,1923
Green Line,EB,day_type_01,Weekday,NIGHT,Coolidge Corner,1,0,3,1924
Green Line,EB,day_type_01,Weekday,NIGHT,Copley,49,14,245,1925
Green Line,EB,day_type_01,Weekday,NIGHT,Dean Road,0,0,0,1926
Green Line,EB,day_type_01,Weekday,NIGHT,East Somerville,0,5,29,1927
Green Line,EB,day_type_01,Weekday,NIGHT,Eliot,0,0,7,1928
Green Line,EB,day_type_01,Weekday,NIGHT,Englewood Avenue,0,0,0,1929
Green Line,EB,day_type_01,Weekday,NIGHT,Fairbanks Street,0,0,1,1930
Green Line,EB,day_type_01,Weekday,NIGHT,Fenway,0,0,11,1931
Green Line,EB,day_type_01,Weekday,NIGHT,Fenwood Road,0,0,1,1932
Green Line,EB,day_type_01,Weekday,NIGHT,Gilman Square,0,11,19,1933
Green Line,EB,day_type_01,Weekday,NIGHT,Government Center,15,253,136,1934
Green Line,EB,day_type_01,Weekday,NIGHT,Griggs Street,0,0,4,1935
Green Line,EB,day_type_01,Weekday,NIGHT,Harvard Avenue,3,0,7,1936
Green Line,EB,day_type_01,Weekday,NIGHT,Hawes Street,0,0,4,1937
Green Line,EB,day_type_01,Weekday,NIGHT,Haymarket,6,47,99,1938
Green Line,EB,day_type_01,Weekday,NIGHT,Heath Street,0,0,0,1939
Green Line,EB,day_type_01,Weekday,NIGHT,Hynes Convention Center,72,8,172,1940
Green Line,EB,day_type_01,Weekday,NIGHT,Kenmore,66,4,99,1941
Green Line,EB,day_type_01,Weekday,NIGHT,Kent Street,0,0,4,1942
Green Line,EB,day_type_01,Weekday,NIGHT,Lechmere,1,7,42,1943
Green Line,EB,day_type_01,Weekday,NIGHT,Longwood,0,0,10,1944
